,Date,User,Tweet
123,2022-11-03 10:51:54+00:00,woundedbhishma,Agitating against the law. Police in any case was supposed to file 182/211. Be #misandry free. https://t.co/bjQ0hIE0Tb
124,2022-11-03 05:44:03+00:00,GaryScottKadet,"Yes, we know. The cheapest, cheesiest genre fiction only. NO literary fiction. Public-domain plagiarism encouraged. At least you took down your gender and ethnic requirements. Still, it should be known that only BIPOC LGBTQ women need apply. #MSWL #amquerying #misandry https://t.co/WmbaNDBdM1 https://t.co/vzttbxYTap"
125,2022-11-03 04:59:56+00:00,vermithrax12,"Yes @UN_Women and by extension the UN did it again.

To think that there was a time i thought the UN is a positive force for humanity. How naive i was.

#misandry https://t.co/SJ6o31c1RT"
126,2022-11-03 04:47:48+00:00,vermithrax12,"Yes, @UN_Women hates men. Yes, dead men are not a tragedy.

#misandry #BlackPill https://t.co/QcfWbtXpwH"
127,2022-11-03 04:47:28+00:00,vermithrax12,"@GenderParityUK @UN_Women @UNESCO Yes, @UN_Women hates men. Yes, dead men are not a tragedy.

#misandry #BlackPill"
128,2022-11-03 04:19:06+00:00,siksounz,"@espn Why is ESPN allowing Malika Andrews to keep going after Ime Udoka, but not the other married consenting adult who also worked within the Celtics organization, that fired him but not her? Why not the other participant also? Udoka should sue ESPN &amp; Andrews! #Misandry"
129,2022-11-02 23:06:28+00:00,smithy_kay,"@oliviachow @fordnation Yeah, this is actually not about what's between your legs. You want to talk gender? Service attendants, overwhelmingly male, make $15/hr for a total of $31, 200 per year. What's your take on that? Or men don't matter? #misandry #onted #enoughisenough #cdnpoli"
130,2022-11-02 21:51:18+00:00,DonegalPol,"https://t.co/YIANqHcia7

Irish Times Article did not involve one #parentalalienation victim yet relies on @survivorsinform Feminist organisation whose ideology states 96% of all abuse is undertaken by MEN! #misandry and that the only abusers will benefit from #PA being addressed"
131,2022-11-02 19:55:47+00:00,vermithrax12,"@furcoatgal @ingerjolund @DrProudman That is precisely what a misandrist would say.

#misandry"
132,2022-11-02 18:57:36+00:00,Abhishe62066713,#mentoo #misandry #Movember2022 https://t.co/4xXpTzFA8E
133,2022-11-02 16:26:41+00:00,VIRGILFRAZIER20,"#Misandry is out of control in the #US!
The question we should be asking is: why!!! https://t.co/4s9cpaOA02"
134,2022-11-02 06:52:53+00:00,yannis_z6,"@paullavellefoun @mariasyrengela @NLinGreece @PressGreekEmbas @UN_MenAndBoys @jan31_idevamb @KousoulosPetros @GEqualists @eige_eu @BotForEquality @labourgovgr s(h)ame for @canadagovernme1
@USAGov
@GOVUK
@AustraliaGov
@eige_eu
 @Europarl_EN
 @EP_GenderEqual even 
@antonioguterres and @UN_Women
 &amp; @mariasyrengela @govgr and 
@labourgovgr ..that must be expressed! #depression #CancerAwareness  #mentoo #misandry #men #MentalHealthAwareness"
135,2022-11-02 06:48:37+00:00,yannis_z6,"@GreensonAlex s(h)ame for @canadagovernme1,@USAGov, @GOVUK, @AustraliaGov, @eige_eu @Europarl_EN @EP_GenderEqual even @antonioguterres and @UN_Women &amp; @mariasyrengela @govgr and @labourgovgr .. that must be expressed! #misandry #CancerAwareness  #mentoo #misandry #men #MentalHealthAwareness"
136,2022-11-02 06:02:59+00:00,yannis_z6,@labourgovgr @mariasyrengela @PresidencyGR @jan31_idevamb @MaleChildcare @koninklijkhuis @MaleVictimsDA @PhilMitchell83 @NLinGreece @PressGreekEmbas @UN_MenAndBoys @male_bps @MenToo2020 @GEqualists @eige_eu @BotForEquality @MensAdvisoryP @UNHumanRightsEU @CoE_HRightsRLaw @coe @EURightsAgency @BoRefec @UKMensDay @CommissionerHR @The_RomaArmy @govgr @kmitsotakis @K_Hatzidakis @nkerameus @androulakisnick @hamogelo #misandry @MisandryE @DrJennyMackay @mensmenthealth @MalePsychology @drwarrenfarrell @DrDMGriffith @StephenTierneyX @SeagerMJ @stuart268 @SaveYourSons @MAN_IN_DERRY @SofaMVT @elegantorthelog @PeaceAn40962730 @FAWjusticewatch @wifeoffalselyac @GH20live11 @men_are_human @Stop_P_A
137,2022-11-02 03:21:18+00:00,Zuniee3,"God bless these jawans. 
Let’s hope that women doesn’t file #fakecases of molestation on jawans. 
#Misandry https://t.co/IC2XJ7s2r3"
138,2022-11-01 21:33:50+00:00,aholaelliv,"🤔🤔
#miesviha #misandry https://t.co/BJ5ibKNWNy"
139,2022-11-01 18:50:05+00:00,MKMartinWriter,"@StudentsforLife Women are adults.

Adults have been born and live through childhood, puberty, and adolescence.

There is no such thing as unborn or preborn women, just as raping a child isn’t having sex with an underage women.

And why do you only want to protect female fetuses? #misandry"
140,2022-11-01 18:27:10+00:00,mensmenthealth,"#GammaBias So important to understand #male negative attitudes (and #misandry), even among males themselves! https://t.co/9TcRSeLX5W"
141,2022-11-01 15:20:07+00:00,sarahcam3ron,Men are Human is a misogynist account pretending to be fighting for the rights of boys/men when in fact it's pitching them against women. The new misogyny aims to silence/degrade women often using #misandry. Instead of uniting against Capitalism/Patriarchy they go after women. https://t.co/GMl9pI5qd3
142,2022-11-01 11:05:53+00:00,1995_vipin,"@FamilyMan_berl_ @voiceformenind Soon corporation are going to find out their baised #misandry equality programs going to back fire them.

As #MRA we should expedite this process  by creating awareness and exploitation normal cases"
143,2022-11-01 10:47:11+00:00,gk5022_raj,"A murderer and cold blooded criminal is still called ""smart girl and rank holder. Reverse the gender "" he would have been named and shamed by media ,he would be rapists ,murderer ,misogynist etc.
#AntiFeminist  #Misandry #crime https://t.co/I1MANYcxOZ"
144,2022-11-01 10:45:46+00:00,gk5022_raj,"@voiceformenind A murderer and cold blooded criminal is still called ""smart girl and rank holder. Reverse the gender "" he would have been named and shamed by media ,he would be rapists ,murderer ,misogynist etc.
#misandry #crime #AntiFeminist"
145,2022-11-01 09:16:09+00:00,gritharnair,"Why are we allowing this kind of behaviour to continue on?? Is it because when a women that says it, it’s excusable, or is it just ignorance!!
#misandry #Feminism #equality https://t.co/jpoeb6BAHN"
146,2022-11-01 07:54:04+00:00,sarahcam3ron,"Men using #Misandry in their tweets, after 100s of years of capitalist Patriarchy, appear lost souls. It's a new form of misogyny. Shame they can't reach out to women, so we can work together to change the destructive stereotypes established by a cruel Patriarchy."
147,2022-11-01 04:24:56+00:00,kotton_king,#Misandry https://t.co/dCW1UloGjY
148,2022-11-01 01:06:29+00:00,AnnabelKiwiBird,"Off you go #micheledauber !!
Take your hate off this platform &amp; be careful the door doesn't slam on your way out.

#Stanford #FreeSpeech #mentoo #twitter #feminists  #misandry  @TwitterSafety https://t.co/PaGfOOhbNE"
149,2022-10-31 20:16:06+00:00,m_Salvatar,"@ntvkenya Ah, #Feminism, the religion of women hating men's existence. Proudly supported by #misandry and #gynocentric societies.
Endeleeni tu, tutachoma hii dunia tulijenga, na hakuna kitu mtafanya...wajinga sana."
150,2022-10-31 18:32:51+00:00,Zuniee3,"Rahul Ji, 
On avg 64000 innocent men are forced to commit suicide every year due to #BiasedLaws &amp; #Misandry but none of the pillars of democracy considers it be worth mentioning it (forget about considering it and making amendments) https://t.co/mg6L1u8Eqp"
151,2022-10-31 18:32:29+00:00,JeffreyKrupa,#FeminismIsCancer #Misandry https://t.co/w1XIfYFITT
152,2022-10-31 13:13:45+00:00,Tom8251,@Alice_Tzu #misandry
153,2022-10-31 12:11:29+00:00,brunobarber,"@Arizona_Raven @realhectaaaaaa @elonmusk Sexist, ageist, 

#misandry"
154,2022-10-31 12:06:32+00:00,CitizensTogethe,#Misandry is neither #genderequality nor does it even promote #feministmovement. Men and boy are not some chaotic beings whose problems #must be left in the dark and cold. #IMD on #November19 is a day worthy of your recognition @PresidentBio. https://t.co/okfM2FewC4
155,2022-10-31 11:08:34+00:00,HighOnCosmos,"You just fking can't. 
Because in #amberheard's words.
""Nobody will believe you because you are a Man"". #misandry https://t.co/gIqLuNg6tt"
156,2022-10-31 06:01:35+00:00,NeromemOtcha,"Protect Women’s Rights or Low Gas Prices 😂
 
A real woman just dropped the truth💣 on ugly incompetent 💩feminists💩

#gas #gasprices #inflation #Gaslighting #shorts #Blonde #feminismwasted #EqualPayDay #genderequity #patriarchy #misandry #GoWokeGoBroke #funny #Video #VideoViral https://t.co/rJb6JwMSN2"
157,2022-10-31 02:07:15+00:00,TheGuardianAn15,"Album: #Circumcision is #Sexual #Assault https://t.co/rESIuLjweG
Sample SS attached; See image description for news, updates, etc.
#BornPerfect #rape #ChildAbuse #Medical #fraud #malpractice #quackery #Genital #mutilation #cutting #IDidNotConsent #MeToo #MyBodyMyChoice #Misandry https://t.co/CvyCv2vhTb"
158,2022-10-30 22:12:07+00:00,JeffreyKrupa,"Sad, but hardly surprising.
The feminist war on boys is achieving it's desired results.
#auspol #AusPol2022 #feminism #misandry #MenToo https://t.co/M6nXQ52EGF"
159,2022-10-30 18:42:14+00:00,DonegalPol,"@PhilMitchell83 Abuse takes many forms but #Misandry is every bit as bad as #Misogyny is

#ParentalAlienation must be one of the Worst Abuses as it is a combination of first degree #childabuse - #coercivecontrol plus it should be made a#hatecrime to make a loving child hate a loving parent! https://t.co/TBLf1kesUo"
160,2022-10-30 18:21:24+00:00,RxRedpill,"Our failing #education system is once again censoring free speech! We expect nothing less from the radical left education industrial complex!

#misandry #feminazi #genderequity 

https://t.co/jr5DGR13QG"
161,2022-10-30 16:56:38+00:00,visitme5,#women #Women #feminists #Feminists #feminazis #Feminazis #misandry #Misandry #misandrists #Misandrists https://t.co/Aa4KP2HK5U
162,2022-10-30 16:17:31+00:00,BetrCutlerLoose,"""I write Woman Superior Stories making men look evil...here me!"" @shondarhimes' #Misandry https://t.co/TU0ZJTSmKZ"
163,2022-10-30 13:20:13+00:00,kendalbhunter,"Remember the old TV show ""Bosom Buddies""? Tom hanks and Peter Scolari had to drag up as women to get housing? That may have to be mens' new life strategy.

#encycloids #dragqueens #tomhanks #peterscolari #bosombuddies #misandry #malebashing https://t.co/ZEmr7ZZkWn"
164,2022-10-30 13:11:10+00:00,kendalbhunter,"Boys at risk, again: ""700 girls and non-binary students""

I thought we were past this anti-boy discrimination. 

Maybe not.

#encycloids #equality #discrimination #misandry #boysatrisk

https://t.co/tHrso82jyv"
165,2022-10-30 12:00:00+00:00,Baddogonline,Men refusing to join Canadian military. #MGTOW #MRA #Misandry #Mens #Rights #Red #Pill #dating #woke #Marriage #Herbivore #divorce #separated #army #breakup #family #court #sexism #sexist #friends #benefits #Child #Support #military #recruit #Navy #Royal #Air #Force #Recruiting https://t.co/aiddkK1KVZ
166,2022-10-30 10:22:32+00:00,yannis_z6,"@men_are_human just watch the level of #misandry and bias laws in EU and USA, Canada and Australia and the bad culture"
167,2022-10-30 06:27:08+00:00,Zuniee3,"Govt, police, judges and all sorts of NGOs would have helped you, if you could just say this a menstrual blood🩸but sadly it is men blood. No takers for it. 
That’s the level of #Misandry men have deal with every day. https://t.co/Kro7o9DrvR"
168,2022-10-30 00:30:25+00:00,BhargavaPriyash,"लगता है भारत के न्यायाधीश अख़बार नही पढ़ते, जनाब पढलो एक दम ताजा खबर है

मालूम है #Misandry आपमें कूट कूट के भरी  है हमेशा लड़के ही गलत नजर आएंगे

76% मुकदमों में लड़के बरी हो जाते है क्योंकि महिला वहा झूट बोलती है वोह #FakeCases #FakeAlligation होते है

#IndiaIsAFeministNation https://t.co/frGCio8PK5 https://t.co/SsO5R5GEva"
169,2022-10-29 23:18:03+00:00,SmartAlexGenX,"This video is SO ON POINT for several reasons. Bravo @colonelkurtz99! #MustWatch 

#AmberHeardIsAnAbuser #AmberHeardIsALiar #AmberHeardIsAMonster #AmberHeardDeservesPrison #Ageism #misandry #AbuseHasNoGender https://t.co/6AvegtfjRL"
170,2022-10-29 21:00:54+00:00,Vidawestman,I do suffer from misandry #misandry but it’s not like men have given me reason to love them
171,2022-10-29 20:45:20+00:00,GaryScottKadet,Illicit discrimination once again as #misandry in publishing continues apace. #MSWL #amquerying https://t.co/qMIClxNO2A
172,2022-10-29 18:06:53+00:00,ilyasyunjin,@Lia82592203 @bangcrotte reel a bas les hommes 😭🙏 #misandry
173,2022-10-29 17:22:18+00:00,TrenDeTainment,"Nah I’d have to fuck her up. If it was the other way around it’d be war. So let it be war now too🤬@TrenDeTainment 

#doublestandards #feminism #feminist #hypocrisy #mgtow #equality #sexism #metoo #men #misandry #redpill #mensrights #truth #antifeminism #selflove #doublestandard https://t.co/IerdKKUM3S"
174,2022-10-29 13:42:31+00:00,RxRedpill,"https://t.co/yW197H5YWv

#himtoo #gynocentrism #misandry"
175,2022-10-29 12:33:19+00:00,mickynoname1,"@lucysiegle #Misandry at its best.
Men suffer and have suffered to greater and lesser extent from females in power.
As men are in the minority, it is harder to expose these women as they use the #Feminine card if cornered and put on the poor little girl act.
She was privileged to expose this"
176,2022-10-29 12:28:10+00:00,Zuniee3,"One can only hope from @bjp4india considera that even men are human too and their rights as guaranteed by constitution are protracted. 
Steps to ensure #Misandry https://t.co/cZyNxq1asa"
177,2022-10-29 10:40:18+00:00,Zuniee3,"Wah!!! 
Women words are gospel truth, nothing less, period!

&amp; principal of natural justice Gaya tel lene…

With this logic EX-CJI should have been convicted by now ? 

#Misandry 
#FeminismIsCancer https://t.co/tgWf6B0NjE"
178,2022-10-29 06:31:55+00:00,vermithrax12,"Women touching men without consent ✅️
Men touching men without consent ✅️
Women touching women without consent ✅️
Men touching women without consent ❌️

Got it. Thanks for making that clear.

#misandry https://t.co/p9C0KHmB9k"
179,2022-10-29 06:31:35+00:00,vermithrax12,"@ukhomeoffice Women touching men without consent ✅️
Men touching men without consent ✅️
Women touching women without consent ✅️
Men touching women without consent ❌️

Got it. Thanks for making that clear.

#misandry"
180,2022-10-29 06:08:22+00:00,AbbeyHeffer,"TikTok uses AI and keywords to censor.

Stickers over sensitive footage (e.g. protests) baffles AI.

We self-censor our subtitles (racism➡️r@cism, sex➡️seggs, queer➡️qu33r) and mime censored keywords.

Banning #misogyny led to the appropriation of the #misandry hashtag.

6️⃣"
181,2022-10-29 04:43:08+00:00,DTOXIFIER,"@IndEditorsGuild So, are you okay with trolling men journalists? What kind of #Misandry is this (if you know what misandry means)? Kindly apply equality and empathy to everyone and not just one gender. Everyone deserves respect! Next time, take care of what you mention in your statement!"
182,2022-10-29 01:37:04+00:00,ninacherie70,THAT IS ALL #LNPfail #MurdochGutterMedia #LnpBullies #CrumbMaidens #LnpLiars #LnpRapistProtectors #auspol #EnoughIsEnough #DARVO #Gaslighting #Misandry #WomenLieYouKnow #LNPCorruptionParty #LnpRorts #LnpDeflection #LnpProjection #LnpEugenics #LnpBigots #LnpMisogynists #LnpRacists https://t.co/hXtQ15y6ZZ
183,2022-10-28 23:20:33+00:00,Jackncyberspace,"@KnottyCommander ++@JayShah @BCCI FYI equality for you !!!

#NotMyCJI 
#Misandry #Bcci"
184,2022-10-28 20:45:46+00:00,Yobachi,"Black Women Hurt Over PassPort Bros. They trying to scare men into wanting them now with lies about foreign countries. Boy they wild. Gotta here this one: https://t.co/fvfFGiIsia 

#bigmad #dating #travel #mensdatingadvice #mentraveling #relationships  #solotravel #misandry https://t.co/niE1ogImyD"
185,2022-10-28 18:56:54+00:00,ChadPartyof5,@kindred1999 @johnny53811 @tino1317 @STLDisneyMom2 @TMZ Maybe he only made those promises because she was manipulating him back then. If a famous female singer or actress had her husband demand that she quit at 45 would that be OK? No. All of society would be attacking that man. #Misandry
186,2022-10-28 18:35:54+00:00,rMenPunchingBag,🗣#mensrights #mgtow #mentoo #redpill #feminism #men #antifeminism #498A #feminismiscancer #misandry #equality #feminist #masculinity #meninist #antifeminist #meninism #mra #mensrightsactivist #mgtowisthefuture #toxicfemininity #fathersrights #toxicfeminism #fuckfeminism #bhfyp🙏 https://t.co/vC73zrQ7x3
187,2022-10-28 17:10:49+00:00,rMenPunchingBag,🗣#mensrights #mgtow #mentoo #redpill #feminism #men #antifeminism #himtoo #feminismiscancer #misandry #equality #feminist #masculinity #meninist #antifeminist #meninism #mra #mensrightsactivist #mgtowisthefuture #toxicfemininity #fathersrights #toxicfeminism #fuckfeminism #bhfyp https://t.co/k7ReLnQ3b7
188,2022-10-28 13:58:59+00:00,swarup1972,"Caution: #ELONMUSK  @elonmusk be care full from #Feminist Gang. 
Be #Misandry FREE &amp; #StopAbuseMen in #Twitter.
Stop marketing of false/fake allegations of Rape or Sexual Harassments against Men/boys. 
It's Court Job to find truth/ action @Twitter can't allow defamation activity. https://t.co/bgDHFrjEvc"
189,2022-10-28 13:28:52+00:00,tirtho2019,"@ShoneeKapoor #Misandry
That's the reality! Spread the word."
190,2022-10-28 12:58:00+00:00,HexTShare,"@RationalMale Yup, and notice the ""physical torture"" bit. 
This woman sounds like she's a psychopath and dangerous. 
She is describing and calling for physical abuse/violence on men. Aswell as ""mental torture"".

Extremely #evil.
#misandry #dangerous"
191,2022-10-28 12:34:49+00:00,HexTShare,"@talk2veee This is just #Evil.
#Misandry #Psychopath #Psychopathy #PrimaryPsychopath #Example"
192,2022-10-28 11:09:07+00:00,swarup1972,"Janta Sab Hai, lekin Manta koi Nahi 🙏🙏
https://t.co/FgIwjqOQoD

#StopAbuseMen &amp; Became #Misandry FREE 🙏🙏"
193,2022-10-28 10:51:23+00:00,Doug_Reckord,"Miss #Landry looks like #misandry 

A cadre of confected outrage about nothing 

#justsaying #stunt #auspol 
#AlboPM @AlboMP"
194,2022-10-28 10:34:36+00:00,swarup1972,"Janta Sab Hai, lekin Manta koi Nahi 🙏🙏
Once A Man get married &amp; termed Husbands - became the Most hated community of India.
#StopAbuseMen &amp; Became #Misandry FREE 🙏🙏 https://t.co/tecUpcpT90"
195,2022-10-28 09:11:52+00:00,amsickofit,"@UKGayEquality @ALLIANCELGB @ShayWoulahan @HannahBerrelli Interesting post
How many #Gay #Men are taken in by man-haters is beyond belief
Together with #trans #cult, #radfems are 2 cheeks of the same massive arse
Neither put Gay Men's needs first
My brother hopes you're correct in siting early days
#AllMenTogether
#MenToo 
#misandry"
196,2022-10-28 08:44:14+00:00,HexTShare,"@LilithWon_FDS @Reaux_FDS What patriarchy exists in western countries? 

Also, ""let it hurt them"" is #misandry

https://t.co/6CEQQCZPSO"
197,2022-10-28 06:45:45+00:00,BhargavaPriyash,"@braham4justice @CharuNigamIPS @ipsCharuNigam @auraiyapolice @igrangekanpur @dgpup @Uppolice कभी इन पुलिस वालो से कोई उम्मीद मत रखना , #Misandry भरी पड़ी है

यही अगर किसी महिला के साथ हुआ होता , तो ये दिन रात एक करके लड़के को जेल में डाल देते।

वही अगर लड़के के साथ होता है तो पारिवारिक कलह लिख कर सब शिकायत बंद कर देते है ये है इनका महिलावाद

देखो आगे आगे होता है क्या"
198,2022-10-28 05:28:02+00:00,vermithrax12,@G00dj0bBuddy @TheQuartering There are two types of transsexuals. Why do you only mention one. #misandry.
199,2022-10-28 00:52:48+00:00,sistaotey_prays,https://t.co/02jLiN09Sj #misandry may have to become a thing #sistaoteyism
