,Date,User,Tweet
21,2022-11-09 00:11:37+00:00,jadeclho,#menaretrash
22,2022-11-08 22:33:52+00:00,SarahMenart,"@YuritchiT Raaah encore un FRUSTRÉ qui n’a jamais su plaire à une ✨👸Queen👸✨
#MenAreTrash"
23,2022-11-08 22:32:00+00:00,SarahMenart,"Ils revienennt TOUS comme des petits chiens 🐕 🐶
Ouaf ouaf !!!!! 🚨
#MenAreTRASH https://t.co/Ka5o4v2fwO"
24,2022-11-08 20:42:59+00:00,laurchnr,Un tweet de + pcq y’en a jamais assez où je relance le #menaretrash svp vrmt arrêtez vous
25,2022-11-08 20:11:56+00:00,levoyagedemani,@Mehdinato Nn pas de mâle #menaretrash
26,2022-11-08 19:44:52+00:00,ExplicitlyDee,"He refused to sell his kidney, to buy me wtv i want. His love isn’t real.
#menaretrash"
27,2022-11-08 17:56:27+00:00,Xorkatos3,@Jarbi3_7af #MenAreTrash
28,2022-11-08 16:45:49+00:00,lamoussoreuse,"Le privé est politique 

2015 démantèlement d’un réseau de pedo criminels en Angleterre
Il est fondamental de démanteler tout groupe ou réseaux d’hommes qui abusent des femmes, de filles et jeunes garçons.

#BoysClub #MenClub #MenareTrash https://t.co/tEfKvTxn1a"
29,2022-11-08 15:39:17+00:00,Samz_Nomhle,@SizweHosia Bese kumele sim'seke sithi #MenAreTrash aii 💀💀
30,2022-11-08 14:32:38+00:00,uSqiniseko,Gay men are still men and are constantly included in #MenAreTrash
31,2022-11-08 12:49:41+00:00,bobsstar1979,"@ask_aubry As i always say, #menaretrash"
32,2022-11-08 12:47:04+00:00,Ladielazarus,"I have a theory that every man who tells women to smile also votes pro-life. After all, if they expect to regulate our emotions… #idontsmileoncommand #stoptellingwomenwhattodo #menaretrash"
33,2022-11-08 05:59:59+00:00,Ferociousll,He loves his bitches crazy until they write his name all over their body and show up on his front lawn crying with mascara smeared all over their face asking to go to Dairy Queen. #menaretrash
34,2022-11-07 23:14:59+00:00,hannahmilktea,"Watching all of these dating reality t.v. shows, and I’ve come to a realization that the bars on the ground, but some men will bring the shovel 😂💀 #LoveIsBlind #TheUltimatum #LoveIsland #Netflix #menaretrash"
35,2022-11-07 21:20:43+00:00,QuarterMaster76,"J’avais oublié. Quand on parle de #MenAreTrash ici on a le “club des gens qui applaudissent quand le pilote réussit son atterrissage” qui débarque.
Parce que tu comprends #NotAllPilot"
36,2022-11-07 18:16:22+00:00,sifaa_mm,@aurore_uw #abasinzi #menaretrash
37,2022-11-07 17:34:40+00:00,Mariyselita,"#menaretrash vol. 8, capítulo 2 https://t.co/VGG0Vfq8e2"
38,2022-11-07 17:12:13+00:00,sirajul147,#menaretrash 😌 https://t.co/TTLSyyrEiC
39,2022-11-07 13:27:17+00:00,TiaLaNana_,#MENARETRASH https://t.co/iSwpKx9jlX
40,2022-11-07 10:06:23+00:00,princenshiz,"@FootballMissess @NsangaSylvie Dore bakameye umugore nkaho ariwe wenyine uri kuri match😳

#menaretrash #KororaIheneNintama"
41,2022-11-07 07:42:42+00:00,toughlove48,"@Jaroooooold You need to be female so that ""No becomes No"" because Equality. No need to respect men coz #menaretrash 🤣"
42,2022-11-07 04:18:34+00:00,EnzoRagon,"@ilhonaaa #menaretrash le thread
Courage à toi meuf et merde à ce connard"
43,2022-11-07 02:43:07+00:00,JacktBattousai,GM! #MenAreTrash ehek 💀 https://t.co/hLZMxP5mF7
44,2022-11-07 00:57:10+00:00,tuvasbienmdr444,#Menaretrash
45,2022-11-06 22:50:56+00:00,Mariyselita,"Lo entrevistaron y dijo que se fue solita, fue al velorio y exigió justicia........ Y ahora lo buscan porque siempre sí hay vídeos del edificio y mintió. Sin mencionar que la fiscalía dijo que se había ahogado en vómito.

#menaretrash 🚮 vol. 8 https://t.co/oAgfNHmhHz"
46,2022-11-06 19:57:18+00:00,aureliemnl,@launtzz #menaretrash
47,2022-11-06 19:14:43+00:00,thabomaphhosa,@CaptainVirgilx #menaretrash simple
48,2022-11-06 17:24:16+00:00,LiberalsAreNaiv,"South African feminists, women rights activists, ANC government, and politicians claim to be fighting against #GBV when in actual fact they're ""pitting women &amp; men against each other"".🤷

I'm joining NO movement/march that says #MenAreTrash, painting all men with the same brush🤞 https://t.co/j9jChp0GN0"
49,2022-11-06 16:34:43+00:00,Xorkatos3,#menaretrash https://t.co/JqLwOD8JIA
50,2022-11-06 14:06:23+00:00,DCNN241,@Readthekay @Raissa0026 @UDarlyne @MagdalenaObame C’est pas moi oh 🤣🤣🤣🤣🤣🤣🤣 #MenAreTrash ça bouge pas ! ( sauf le mien)
51,2022-11-06 03:47:25+00:00,valensiathereal,"@elonmusk @Erdayastronaut Don't ban fathers who aren't allowed to see their children, men who got creamed by biased family law. If Soros/ACLU endorsed neo feminism wants to #killallmen, proclaim #menaretrash, fine. But allow us to tease them a little. The #manosphere being 'far right' is a leftist lie"
52,2022-11-05 23:14:09+00:00,Xorkatos3,@kareem_nasser #menaretrash
53,2022-11-05 19:32:01+00:00,cmariedreams,#menaretrash #notallmen #mostmen
54,2022-11-05 19:16:29+00:00,twolilsZ,"Mens hatred of women has never been higher. It's rife. Between incels, trancels, and ALLLLLLL the men who languidly watch the establishment, men &amp; extremists destroy women &amp; children, women have barely any allies. Men love power above everything &amp; everyone.
#menaretrash https://t.co/W9QZux7jze"
55,2022-11-05 16:50:43+00:00,Myriam_Liebl,"SK a dit non à Raven?? Ntap!! Et il faisait le long discours là why??? Yich! On peut être fake ainsi?
#menaretrash #LoveIsBlind3"
56,2022-11-05 16:07:28+00:00,insomniaenby,And fvck men #menaretrash https://t.co/ACAFy2S2zL
57,2022-11-05 15:49:03+00:00,_overscan_,"Vous le sentez venir le neo-fascisme ou ça vous en touche une sans faire bouger l'autre ?

#MenAreTrash https://t.co/RuDAzBR4rz"
58,2022-11-05 14:49:12+00:00,Morgan42298161,"Noo... ""Patriarchy"" is institutionalised in her! Men are oppressors of women. They are cruel hearted idiots who just want to use women as objects! 
#GemsOfFeminism  #menaretrash #Feminism https://t.co/KNo6nyXmfA"
59,2022-11-05 14:42:06+00:00,DanicaB84217633,"BAKIT KASI GANITO KALAKI IMPACT MO SAAKIN EH LALAKI KA LANG NAMAN TANGINAMO
#menaretrash https://t.co/RYZU2Q59q4"
60,2022-11-05 14:08:38+00:00,RoiDelice,"Voir le mot harcèlement dans la bouche d'hcis rolistes qui ont des propos violents tous les 4matins, ça me tend.
F/trans qui reçoit du harcèlement de masse : liberté d'expressioooon
Hcis qui se fait callout : Ouin ouin harcèlement
#menaretrash"
61,2022-11-05 13:38:54+00:00,Muni_ficent,@tebotsebe as for '#menaretrash'😭! https://t.co/BZhS4wzMDI
62,2022-11-05 13:16:51+00:00,eldani1978x,@UN_Women @UNESCO So cynical! What about those 90% dying? They are not humans? You want 100% men dead! Disgusting!🤮 #AllLivesMatter #feminazismo #stopnazis #menaretrash
63,2022-11-05 11:18:52+00:00,tebotsebe,#menaretrash 👎🏽👎🏽 https://t.co/NoLQDinp45
64,2022-11-05 11:03:29+00:00,nunerian,"@lillyseedat @tamia_sd I get it, love and light ma. #MenAreTrash 😔❤️"
65,2022-11-05 10:34:05+00:00,Feministopheles,"@Lily_Antovska #MenAreTrash 

🤮🤮"
66,2022-11-05 09:38:00+00:00,Feministopheles,"#MenAreTrash 🤮🤮🤮 

Si seulement les hommes pouvaient ne pas exister... https://t.co/0wsKzkF9OJ"
67,2022-11-05 09:21:24+00:00,GotMoreRaves_CL,"Oh and BTW, if according to YOU cis women #menaretrash #yesallmen #yesallmenaretrash, then so is Daniel Radcliffe, even though he did speak in favor of US trans people.
Oh? You didn't mean it that way? Too late, my cis ladies. You said it, now ASSUME the consequences."
68,2022-11-05 02:14:18+00:00,Marion_Web,@Ornella21615025 @SolifeGossip_ Arrêter de se mettre avec des mecs tout court #menaretrash
69,2022-11-04 18:40:49+00:00,Xorkatos3,"@Jarbi3_7af @Spaceshipluna1 I forgot 
#menaretrash"
70,2022-11-04 18:40:46+00:00,ItinerantMedic,"Besides, what wrong with smoking/partying/Goa? Why can't men counter a ""rebellious"" woman logically? These are the men who always prove that #menaretrash."
71,2022-11-04 13:10:02+00:00,Feministopheles,#MenAreTrash : épisode plus assez de chiffres pour compter... https://t.co/6ta4vPN1En
72,2022-11-04 10:59:47+00:00,_JustSome0ne_,#menaretrash https://t.co/ULZyYh1DD6
73,2022-11-04 09:53:17+00:00,PlineBr,#Menaretrash encore une fois. Soutien ✊ https://t.co/A2ThVyuiM0
74,2022-11-04 09:07:46+00:00,kaiserkage,"@CAGBOLOSSOU @Renaudoss Same energy. 
#MenAreTrash
#WomenAreMotGoodPeople https://t.co/ECD0UFGwxI"
75,2022-11-04 07:56:42+00:00,larzsolice,"So South Africa has had a serious problem with growing gender based violence

To deal with this the strategy has been to place all the blame on men, and to revile men in campaigns like #MenAreTrash

Why has blaming men only resulted in more GBV? Perhaps half the story is missing"
76,2022-11-04 06:56:00+00:00,TripusG,@Kingad82 @jesuis_samy Women women mpba 😂😂😂😂 #menaretrash 😂😂
77,2022-11-04 06:22:38+00:00,Ash_Chennaite,"A soul acting for the world - Cheaters, Liers, Sweet words, Selfish, Arrogant, Beautiful... Being successful in their life specially the cheaters..
A soul not acting for world - Self respect, Brutally honest, No sweet words, Understanding - Losers in real lyf 😐😐😐 #MenareTrash"
78,2022-11-04 00:43:57+00:00,lamoussoreuse,@PauleOkri #Menaretrash
79,2022-11-03 22:41:12+00:00,joanhead,"If my man asked me if I was bipolar in the middle of an argument, THAT HE STARTED, I would be in jail. #LoveIsBlind #MenAreTrash"
80,2022-11-03 15:56:19+00:00,zikky_E,"Does this look familiar?
#Feminism #menaretrash

Know your worth #Kings https://t.co/3f4YaJS8P5"
81,2022-11-03 15:38:16+00:00,Lily41010987,#menaretrash
82,2022-11-03 14:53:10+00:00,ItinerantMedic,"A cis man doesn't have to abuse or molest a woman to be a trash. Nice men who are otherwise silent and enjoy the fruits of patriarchy and are triggered only against #MenareTrash, are trash too."
83,2022-11-03 12:49:00+00:00,TiaLaNana_,#mundoenfermoytriste #menaretrash https://t.co/7YMAAMYImb
84,2022-11-03 12:45:39+00:00,insomniaenby,#menaretrash https://t.co/2g5oIFfAIA
85,2022-11-03 07:35:00+00:00,Ras_hmi_Tweet,@Pradeep_tk She said #MenAreTrash
86,2022-11-02 23:30:22+00:00,UnEnfantDuPays1,le gougat qui a fait ça dur à Diva Brow était dans cette équipe #menaretrash https://t.co/RPqm3ZsAWU
87,2022-11-02 18:58:13+00:00,MicheleRose,"Tu supportes les infidélités d'un homme et son mépris pour qu'à la fin lorsque vous essayez de vivre ensemble,il finit par crier que tu as de sales habitudes et te largue. Et dire que s'il revient,elle va encore accepter.#WomenAreHysacam #MenAreTrash"
88,2022-11-02 16:22:27+00:00,Feministopheles,@emmaf_77 #MenAreTrash 💩💩💩
89,2022-11-02 16:15:49+00:00,blueEyeBallz,@Samuelj733 @guideforlovers Is it women or global elites who came up with campaigns like #MenAreTrash and #ibelieverher ?
90,2022-11-02 10:35:15+00:00,Sio_D,"@LaurenceGourgu2 @GMbayoko On ne nie pas la difficulté des parents (ayant fait un ""burn out parental"" j'y suis particulièrement sensible) MAIS ce ne devrait pas être le sujet suite au meurtre d'un enfant.
C'est comme un #notallmen qui suit un #MenAreTrash. C'est pas le sujet."
91,2022-11-02 10:11:22+00:00,xolani_peace,"@AdvoBarryRoux Yah huh sothini iFreedom of speech and expression. Uzobezwa o #menaretrash bazosithuka sonke, kodwa bayabona ukuthi uIke Khumalo"
92,2022-11-02 09:32:31+00:00,witchglitz,Having been in a similar situation for several years I can’t imagine 20 years of trauma to be treated so freaking lightly. #thisisantiwomen #menaretrash https://t.co/ztEaq0XQpk
93,2022-11-02 09:17:35+00:00,Colin__clark__,@_mvnzi_ Let’s make a GoFundMe to support these revolutionaries. #Spacekuisonga #MalcomX #M23 #Menaretrash
94,2022-11-02 02:05:47+00:00,MboniMushiana,#MenAreTrash https://t.co/8sh33rYlSU
95,2022-11-01 22:46:35+00:00,pessiflash,Bonne nuit les femmes de ma tl ✨ Y’en a que pour les hommes donc moi je vous mets en avant 🥰 #menaretrash
96,2022-11-01 21:58:53+00:00,LoOuise,"Un homme terriblement marié qui te dis qu’il t’aime toi une jeune femme sans engagement officiel😒! Jusqu’à il t’écrit couché à côté de sa femme hein! Probablement après le câlin de bonne nuit!
Vous doutez encore de la saloperie de cette espèce 😑!
#menaretrash always and ever"
97,2022-11-01 17:20:27+00:00,annasunnyg,"This is literally the entirety of our conversation. This guy #bodyshaming me just for shits. Like, you don’t think I don’t already hate my body? #menaretrash #datingsucks https://t.co/Bhx3rGJjvR"
98,2022-11-01 15:24:05+00:00,LongLiveAissa,Vraiment dégoûtant #MenAreTrash
99,2022-11-01 11:05:03+00:00,AdaLovelace69,"@JEANCLAUDEDDS @GrablyR @Manonolita14 @lixiviatio @_Nat_Ali @BFMTV Tu es juste un gros déchet #menaretrash
Sur un poste qui parle de harcèlement tu viens faire ton gros miso teubé."
100,2022-11-01 11:04:15+00:00,AdaLovelace69,"@sixdepique1 @GrablyR @Manonolita14 @lixiviatio @_Nat_Ali @BFMTV Donc lorsque les hommes harcèle les femmes pour leurs physique ta solution c'est de ce cacher ? #menaretrash
Tu fais partie du problèmes."
101,2022-11-01 11:03:19+00:00,AdaLovelace69,"@Act11Patriot @GrablyR @Sardoche_Lol @Manonolita14 @lixiviatio @_Nat_Ali @BFMTV #menaretrash 
Tu fais partie du problème. Encore une fois mettre le soucis sur le dos des femmes en disant que c'est leurs comportement qui crée cela. Non c'est les hommes qui sont problématique."
102,2022-11-01 11:02:20+00:00,AdaLovelace69,@GrablyR @Manonolita14 @lixiviatio @_Nat_Ali @BFMTV Sur un poste qui dénonce le comportement des hommes envers les femmes qu'est ce qu'on voit : Des hommes qui discrimine les femmes. Bravo les déchets. #menaretrash
103,2022-11-01 09:28:17+00:00,LesibaNgwato,"#menaretrash , #webelieveher wa nyalwa you are the only one hating men 🤣🤣🤣 https://t.co/IhxwPUKDEt"
104,2022-11-01 01:33:48+00:00,XanthosTwoTime,"@setho29 @Naoloebx @Nalahri @PupilleRetrecie @ahri_rose_elmac @KonoYimeDa Tant qu'il y aura des hommes avec ce genre de raisonnement c'est sûr que les femmes ne pourront pas dormir tranquille .... 🤦

#LeCombatContinue
#MenAreTrash"
105,2022-11-01 00:52:44+00:00,WhimsicalAloo,#MenAreTrash https://t.co/4BfoZiDJab
106,2022-10-31 19:06:52+00:00,buick_brad,@elonmusk  if you have a minute. Would you explain to me why #menaretrash is allowed but #womenaretrash is not? I’m certain this won’t get your reply but worth a shot.
107,2022-10-31 17:59:35+00:00,LolaLene1,"Straight women is the only demography force to dumpsters  dive litterally..  

#menaretrash"
108,2022-10-31 17:58:09+00:00,Fatichoux13,@555sanz @samouillevip #menaretrash #niqueleshommes
109,2022-10-31 17:51:55+00:00,_its_Erickson_,"White girl after breakup,
Eric it was nice knowing you,,,

Kenyan girl
#kitaeleweka #singleandhappy 
#nimebakinamungutu #najababa #menaretrash 😂😂😂"
110,2022-10-31 17:39:04+00:00,shantez_shania,"Suck his dick, give him pussy, support his ideas, feed him, clean for him, pray for him, stay loyal, love him, be his peace. And I guarantee sis that man still gonna cheat.

#menaretrash"
111,2022-10-31 17:16:29+00:00,bellekafreen,"J'ai le nez qui coule, la fièvre, des maux de ventre, des vomissements.. BREF je suis malade. Pile au moment où @ssenthuuuu783 me DM #bizarre #menaretrash #sorcellerie"
112,2022-10-31 16:53:54+00:00,witchglitz,Love when a dude in a bigass truck parks next to me and the first thing he does is open the door and hock a loogie. #menaretrash
113,2022-10-31 13:05:06+00:00,CestLeSEnculai,@_Doudeh_ @KurenaiKyokyo @Jeinarzh @JeanMassiet @ultiaa ah ouais toi t’as pas digéré la blague misogyne d’un mec t’as décidé de faire le chevalier blanc et de t’en prendre à chaque homme mais j’avoue #menaretrash 🥺🥺
114,2022-10-31 11:43:19+00:00,GoutsDoux,"#menaretrash, exhibit nr 469721 https://t.co/jWuffqfvjj"
115,2022-10-31 09:45:08+00:00,MattR60099345,@yinyt6 @Matriarchy_Now #menaretrash
116,2022-10-31 06:05:59+00:00,merlyndepato1,"Another day to learn that not all men are bad😉😉
Honestly,some are worse!!!
#INDvsSA #Nigeriadecides2023 #menaretrash #idgaf"
117,2022-10-31 05:17:30+00:00,StoicOnWheels,"Mother kills baby boy in Karnataka. #Feminism at it's peak in Karunadu.
#KillAllMen #MenAreTrash https://t.co/vvl2LrCgMf"
118,2022-10-30 22:31:49+00:00,ProductionExa,"@lenaattc @paulocarnal @ntmchallucinant @Klein633 @JuliaBayonetta La misandrie c'est surtout une défense a la misogynie qui est allée trop loin mais l'inverse n'est pas vrai. Quand quelque chose, même si cela n'avait pas pour but de blesser, blesse une féministe sur ce domaine, elle crache sa haine et le #menaretrash né."
119,2022-10-30 22:18:41+00:00,borderlinebesti,"men be acting real sus on halloween. they wanna see tits every other day but as soon as we get them out for halloween we’re sluts 

#menaretrash #men #Halloween"
120,2022-10-30 20:43:36+00:00,Faith_eMonroe,“I’m your friend” no you just pretend like you’re a friend and then regularly bring up how I should fuck you even though I’ve made it very clear I don’t want to #menaretrash
121,2022-10-30 18:43:10+00:00,Fatou_Rhawda,"Jeune,beau et Riche 
Be careful #menaretrash"
122,2022-10-30 18:21:21+00:00,PythonCEstLaVie,"Tu fais beaaaucoup d'efforts pour te rassurer moralement de ton sexisme quand tu dis #MenAreTrash... Nan parce qu'une généralisation sans chiffres pour la supporter, surtout quand c'est pour accuser de délits/crimes, sur la base du sexe, c'est du sexisme. https://t.co/zlRlWrm29f"
123,2022-10-30 17:53:19+00:00,WhimsicalAloo,@Albin_Offl_ #MenAreTrash mathya???
124,2022-10-30 16:35:06+00:00,Mariyselita,#menaretrash episodio especial de la tercera temporada 🚮 https://t.co/jD6PfJ2MpY
125,2022-10-30 16:18:16+00:00,Biju21141657,"പെണ്ണ് അങ്ങനെ ചെയ്യില്ല,
ഒരു പെണ്ണിനെ പറയുമ്പോൾ സ്ത്രീ വർഗത്തെ ആണ് പറയുന്നത്
ഇങ്ങനെ മോഴിയുന്നവരുടെ ആത്മ സുഖത്തിന് 
ഇത് കൂടി കിടക്കട്ടെ 😂😂😂
#menaretrash https://t.co/xzKOmNDYmK"
126,2022-10-30 12:57:18+00:00,DONlNHO,@AdaLovelace69 @Marcinho_34 Je vois que t'es une fervente défenseuse du #menaretrash mais n'oublie jamais que tu peux te prétendre femme autant que tu veux tu resteras a jamais un homme que tu le veuilles ou non
127,2022-10-30 12:33:10+00:00,Destrange07,"Yes👹

#menaretrash https://t.co/ld0fq6GIQF"
128,2022-10-30 11:59:23+00:00,apphia_xvi1,"Irish niggas are actually time wasters, need to start charging per second for any attention I give you lot😑 #Ireland #menaretrash #IrishTwitter"
129,2022-10-30 11:42:11+00:00,MosesCh06299020,Men are wicked.#BlackTwitter #dogecoin #BiggBossTamil6 #menaretrash
130,2022-10-30 09:50:02+00:00,AdaLovelace69,#menaretrash https://t.co/oGZsjyKsLu
131,2022-10-30 00:20:09+00:00,Bellutos,@LeaBazzar #MenAreTrash
132,2022-10-29 22:13:58+00:00,ArobaseMorta,@RostomFcb @froode_parker Pq pas Feuse ? T misogyne ? #MenAreTrash
133,2022-10-29 19:51:05+00:00,itscallumryan,"@blvklightning one last thing - i was literally arrested at a gbv protest in 2020 and ostracised in grade 12 by our grade for being vocal in my support of #menaretrash. i won’t be thrown in with what you’re insinuating - mine was ignorance corrected by change, yours is a conscious decision."
134,2022-10-29 19:47:35+00:00,allanenzo7,@fatineamz t’en penses quoi madame #menaretrash ?
135,2022-10-29 18:28:05+00:00,Vi0l3tt3_,@tounsyiaa @agsli39 @Wowaylebledard #menaretrash 😔😔
136,2022-10-29 18:18:25+00:00,LolaLene1,"@cianadenise @negraesoterica @GodsWill0204 We don't #menaretrash  but straights (like me 😮‍💨) orientation is litterally dumpsters  diving.- try to find the less worst of them

Or for some still end up with the worst

&amp; you have the unicorn 🤴🧚‍♂️. Who have it all &amp; somehow fall outside  of the bin or never been in it.. https://t.co/7GWsWeEt5J"
137,2022-10-29 15:58:02+00:00,ridethejaeger,"@Evil_ZigZag @LeatherZombieV @MaxYmeMusic @MarxFanAccount twitter mon gros, j'ai pas à te faire un roman, t'as compris l'idée. Mais si tu veux :
pop = gay?
classique = bourgeois ?
etc.
chaque commu musicale est diversifiée, avec un vécu différent, rien à voir avec un not all men (#menaretrash d'ailleurs)"
138,2022-10-29 14:02:37+00:00,UziWitDaHoodie_,@BigGucciSosv Tu comprend le russe ? L’homme à frappé la mère de la fille et elle rétorque avec “tu vas me frapper aussi ?” Sa réaction est légitime #MenAreTrash #Ukrainebetternomatterwhatthemedediacansaycausewesmokethatrussianpackrespectfully
139,2022-10-29 13:06:33+00:00,squeequeelpb,@zizouclc @zizoursblc TG CONNARD DE MERDE #Squeezie #menaretrash #encolere #suffragette #moi #EmmaWatson #EmmanuelMacron #titandevian #ELONMUSK #threadhorreurenarabe #Fornite #onestdesfemmeetpastoi
140,2022-10-29 08:36:36+00:00,AdaLovelace69,"Traduction : Il peu plus faire de blagues miso/raciste/transphobe donc il rage comme un bon vieux h67 blanc de merde :') 
#menaretrash https://t.co/35oKJrF1EC"
141,2022-10-29 05:59:32+00:00,CHIEFproblems,"let's see if free speech is back...

MEN ARE TRASH #menaretrash #PapaElon"
142,2022-10-29 05:09:33+00:00,thabomaphhosa,"When ever a woman gets abused men should stand and not sit and watch
#menaretrash https://t.co/INxpJ2A09E"
143,2022-10-29 02:36:47+00:00,ginger_annEdD,"Um, @LoveisBlindShow season 3:  Throw the men out. “I don’t like you when you’re mad”…but you say you love her! Gtfo, Cole.  #menaretrash #menarecancelled https://t.co/hdYuwROCcl"
144,2022-10-29 00:04:44+00:00,ratpbibs,dans ma logique des choses on devrait voir des Zemmouriste tweeter #menaretrash nn? https://t.co/NcTsnzVcyf
145,2022-10-28 23:58:31+00:00,AdaLovelace69,"Le mec ça le choque pas qu'un autre hommes parlent des femmes (ici mineurs) comme des proies a chasser ... Et on s'étonne de pourquoi les hommes sont des déchets irrespectueux 
#menaretrash https://t.co/pJm7YD3PNg"
146,2022-10-28 21:55:14+00:00,AdaLovelace69,"@AramylLiadon @KonbiniFr ""notallmen"" c'est toxique mais bon ... faut faire ses recherches avant de critiquer ;) #menaretrash"
147,2022-10-28 21:48:45+00:00,AramylLiadon,@AdaLovelace69 @KonbiniFr Je met la réflexion sur tout ce qui peut de près ou de loin avoir un impact négatif sur ces problèmes. Je suis pas persuadé non plus que de traiter tous les hommes d'agresseurs à grand coup de #menaretrash fasse beaucoup avancer le sujet mais bref. Bonne soirée 🙂
148,2022-10-28 21:05:41+00:00,Redopath,"@encoredeidrox @PikaShall @JeyWMD @juu_luux @jesseeingange @Legolascr56 @poncefleur T vraiment une merde t'excuse les blagues sur le viols car ça fait ""longtemps"" sale misogyne, toujours les mêmes pour penser comme ça. #MenAreTrash (hahhahaha)"
149,2022-10-28 16:08:47+00:00,Cbsr31,#menaretrash #pedo https://t.co/ztz7Jkok4R
150,2022-10-28 16:01:24+00:00,thabomaphhosa,"#menaretrash
Real men don't hit women https://t.co/BTBWYYybHv"
151,2022-10-28 15:08:09+00:00,waldrigue,"L'herbe n'est verte nulle part. 
Les Camerounais trouvent les Camerounais infidèles.
Les Congolaises trouvent les Congolais infidèles.
Les Ivoiriennes trouvent les Ivoiriens infidèles. 
Les antillaises trouvent les antillais infidèles.
Bref, #MenAreTrash everywhere ! https://t.co/Fdhnebo7u5"
152,2022-10-28 14:51:56+00:00,AdaLovelace69,"Les commentaires font flippé, le nombre de mec problématique qui sont problématique ... ça dénonce mais ça s'en prends toujours au femmes ou leurs dit de ce cacher ou de pas être elles même -_-
#menaretrash https://t.co/1UbCIS5VHW"
