,Date,User,Tweet
12,2022-11-09 18:41:43+00:00,ruralSBM,"Congratulations @mynewterm 👏🎉

As of today, they have rolled out the funtion to REMOVE the previous salary from the application &amp; reference forms, which we have just actioned as a Trust.

Amazing work to reduce the #genderpaygap from their development team!!

#WomenEd #impact https://t.co/NFOGUWzcxc"
13,2022-11-09 18:30:42+00:00,publicityhannah,Why have I never heard of the phrase #motherhoodpenalty before?! #grazia #genderpaygap
14,2022-11-09 17:19:05+00:00,Skillsoft_UK,"Skillsoft’s AVP EMEA, Agata Nowakowska, spoke to @IntelligentCxo about why organisations must keep a stark focus on gender parity as new data from @ONS reveals the #GenderPayGap has stretched to 8.3% - up from 7.7% in April. Read more here: https://t.co/tD0HZoqZie."
15,2022-11-09 14:45:56+00:00,eurofound,"Eurofound Senior Research Manager, John Hurley, speaks on the #GenderPayGap and Segregation today with @_IHREC.

📰Read about his team's latest research here: https://t.co/Wwf5EPE5TU

⬇️Or download the full report here: https://t.co/ozb58rU51O https://t.co/horkf5imBq"
16,2022-11-09 14:39:37+00:00,UniteunionROI,@irishcongress Equality Officer @djoyce18 at @_IHREC #GenderEqualityAtWork conference highlighting need for national &amp; widely agreed data source for measuring the #GenderPayGap https://t.co/rAUGtmvbHS
17,2022-11-09 14:13:45+00:00,_IHREC,Commissioner @JimClarken kicks off our Panel 2 focused on the #GenderPayGap &amp; Segregation #GenderEqualityAtWork including speakers from @eurofound @irishcongress @ibec_irl &amp; @Postvox https://t.co/OopiNppAY3
18,2022-11-09 12:54:21+00:00,WomenEd,"It’s #EqualPayDay in the U.K. on Nov 20th. #WomenEd will be sharing @ViviennePorritt’s annual #GenderPayGap blog &amp; the latest stats for schools.

Our campaign page helps you with the resources you need to raise awareness and address this pernicious issue. 
https://t.co/nkrHJnO2Oq"
19,2022-11-09 12:40:57+00:00,von_unten,"Heute um 17:00 beim Nachrichtenmagazin:
10 Jahre #Kindergemeinderat in und um Graz
Danach: Welt #Kobane Tag - was der Genozid an den Armenier:innen mit türkischem Imperialismus und auch mit uns zu tun hat
Zum Schluss: #GenderPayGap - Seit 30.10.22 arbeiten #Frauen gratis. https://t.co/x6PldZbjOe"
20,2022-11-09 12:16:50+00:00,YWTrust,"Excuse us?!😧

New data from @StarlingBank shows the gender pay gap actually starts in childhood, with girls likely to receive 20% less pocket money than boys! 

How is this a thing? 
#GenderPayGap #GenderPlayGap
https://t.co/yKLCHGorwb"
21,2022-11-09 12:15:18+00:00,dasinvestment,"Frauen bekommen mit gleichwertiger Qualifikation für gleiche Arbeit immer noch 6 Prozent weniger Geld als Männer, eine Frau kämpft seit nunmehr 4 Jahren fürs #diskriminierungsfreie #Gehalt:
#GenderPayGap in der #Versicherungsbranche  https://t.co/L1j8igY36m"
22,2022-11-09 12:15:00+00:00,_evafiz,@Jacqui_Smith1 recognising the impact that all the staff networks are having @NHSBartsHealth - call out of the incredible work we’ve done with @BHWomen_network to develop a robust plan to address the #GenderPayGap @rmanpreet @BH_Include #WeBelong https://t.co/J6JgFNOoHr
23,2022-11-09 11:38:02+00:00,nickl4,"Our latest research on Gender Wealth Equity shows that upon retirement, women are expected to accumulate only 74% of the wealth that men have. You can find the report here: https://t.co/ElaXvDJfo7 #PeopleAnalytics #GenderPayGap #WealthEquity https://t.co/oxOchRvcnJ"
24,2022-11-09 11:03:34+00:00,Alison34586950,"@ijohnson677 We will never be equal, men have good pension pots, higher pay, the majority of women have to look after kids and elderly parents and life expectancy has changed, women are dying younger as they have less money #genderpaygap #genderpensiongap I suggest you read up #50swomen"
25,2022-11-09 11:00:11+00:00,DiversityQ,"Employers risk losing talent if they fail to tackle pay gaps, says ADP report

@adp #CompanyCulture #DiversityAndInclusion #GenderPayGap https://t.co/YCJOndgtWd"
26,2022-11-09 03:18:27+00:00,picl_watcher,Yes - the new requirement for transparency in university pay will be interesting. Might help to shed new light on the #genderpaygap https://t.co/t158FttxWc
27,2022-11-08 19:27:41+00:00,GlobalPayAssoc,"New York's employers must now disclose “a good faith salary range for every job, promotion, and transfer opportunity advertised,” in a bid to improve transparency and close pay gaps. #NewYork #transparency #genderpaygap #racialpaygap #equity #payroll https://t.co/9heuKMXDl9"
28,2022-11-08 18:31:21+00:00,Game_pusher,"Lo sai che in Italia un uomo guadagna l’11,5% in più di una donna a parità di ruolo? E nel settore privato lo stipendio di una donna è del 16,5% inferiore a quello di un uomo? 
1. Calcola il tuo stipendio su
https://t.co/LfBrfU8O6c 👇🏻
#genderpaygap #womensupportingwomen"
29,2022-11-08 17:17:31+00:00,VickySpielfrau,Liebe grünbewegte Donaustädterinnen &amp; Floridsdorferinnen! Nächste Woche am 15.11. kommt die geniale Ökonomin @katharina_mader nach Transdanubien und madersplaint euch was wir gegen den #genderpaygap &amp; die Ungleichheit am Arbeitsmarkt machen können ❤️ https://t.co/PtU8L1WIq6 https://t.co/Gbi3YzS4f8
30,2022-11-08 16:50:00+00:00,vanessa_gash,".. the gender pay gap, which suggests that efforts to close the gender pay gap need to be tied to an agenda of good job quality targeted at declines in job quality for lower income groups. #genderpaygap"
31,2022-11-08 16:38:04+00:00,payscale,"Less than one-quarter (23%) of the 954 largest public companies in the U.S. in 2021 conducted some type of #genderpaygap analysis, according to @JustCapital.

#PayTransparency #PayEquity #PayisPowerful (via @shrm) https://t.co/3mMsURE8kp"
32,2022-11-08 16:32:03+00:00,RTLlu,#GenderPayGap: Vu Mëtt November u schaffen europäesch Frae fir näischt https://t.co/MwX4tDnXOH https://t.co/Vjop4TZ0Ns
33,2022-11-08 15:50:37+00:00,DCStudiosProd,"Eine Werbung des #GenderPayGap Die Behauptung: Es sei unfair, dass Frauen im #Fußball  85% weniger verdienen als Männer. Aber ist das wirklich unfair? 

Nein! Solange es weniger Nachfrage gibt und die Unterhaltungsqualität geringer ist, ist auch die geringere Bezahlung fair."
34,2022-11-08 15:08:43+00:00,NyumbayaLacey,📊 thank God statistics don’t lie: #ChildMarriages #Rape #GenderEquality #Abortion #GenderBasedViolence #ChildMarriages #Rape #GenderEquality #Polygamy #RapeCulture #women #girls #GenderPayGap #Education #WomensRights #genocide #HumanRights #Polygamy #men https://t.co/dCtfknOpmu
35,2022-11-08 14:01:07+00:00,WOBUK,"#EqualPayDay has moved forwards just 10 days in the last four years... 

Via @Refinery29UK &gt;&gt; https://t.co/ntsImLuXMP

#GenderPayGap #GenderEquality"
36,2022-11-08 12:29:26+00:00,WomenEd,"@NSRiazat @vjofarrell @WomenEdNW Absolutely, Nasima, why we must all ask questions of our employers about this &amp; how it will be addressed. Here’s the detailed report on the #GenderPayGap in schools, for which we collaborated with @NAHTnews @ASCL_UK @NGAMedia, which will help! #WomenEd 
https://t.co/tDW17cfGgA"
37,2022-11-08 12:22:11+00:00,WomenEd,"@RachelFosterOE @vjofarrell @WomenEdNW Agreed, Rachel. One of the ways we work to reduce the #GenderPayGap is to remove the question about current salary from application forms and requests for references. Would you be able to do that? #WomenEd 

More about this campaign: 
https://t.co/q4ZOQ2pk8q"
38,2022-11-08 11:10:18+00:00,AZ_Augsburg,"Immer noch gibt es eine Lohnlücke zwischen Männern und Frauen. Die Wissenschaftlerin Ute Klammer erklärt, wie sich das ändern und ob die #GenderPayGap bald Geschichte sein könnte. https://t.co/6URfEp20Sz"
39,2022-11-08 08:00:59+00:00,gemmastow,"How are you marking National Talk Money week?
Talk Money week runs from Nov 7th - Nov 11th 2022 and encourages us all to normalise talking openly and honestly about money. This year's theme is Credit. But what about the gender pay gap? #genderpaygap #nomorehiding #talkmoneyweek https://t.co/W9qguFuYFH"
40,2022-11-08 08:00:29+00:00,EHRC,"All private and voluntary sector organisations with more than 250 employees must report their #GenderPayGap by 4 April.

Those that don’t, risk us taking enforcement action against them.

Find out more: https://t.co/l9Uy1BC6Rb https://t.co/R2bxOgtPC7"
41,2022-11-08 07:27:41+00:00,AriffYasmin,"If you are a woman who who works in education and would like some support on how to have a conversation with senior leaders about a pay rise, please DM me. #WomenEd #genderpaygap #coachingwomen #10%braver https://t.co/2vsKASmkoy"
42,2022-11-08 07:00:44+00:00,Public_PRLTD,"The Gender Pay Gap Remains an Issue

Over on the blog today we've looked at recommended solutions, do take a look to see what more your firm can be doing to lessen the gap.

https://t.co/iDznuNX3Tb

#diversity #genderpaygap https://t.co/apsnlgm2EW"
43,2022-11-08 06:00:22+00:00,PaulineTarrant,Fascinating research which finally explains one element contributing to the #genderpaygap - women get socially penalised for asking for more #FairWorkFairPay #fixthesystem https://t.co/ztzhQaa6ic
44,2022-11-08 05:54:17+00:00,SophieScamps,"The gender pay gap in Australia in 2022 is 14.1% while the super gap can be up to 40% for older women - this is not good enough.

Closing the gender pay gap should be a national priority

#genderequality #genderequity #genderpaygap #equalpay

https://t.co/mUAZ3TjCRK"
45,2022-11-08 04:47:45+00:00,JackTuckner,"Exactly. NYC now has a pay transparency law and NYS a salary history ban. Baby steps in the right direction. About time and not quite enough.

 #equalpay #genderpaygap #paycheckfairness #pfa #genderbias https://t.co/5ZH4tEasAS"
46,2022-11-07 21:56:16+00:00,kbehzad,"Great example of #Anaplan customer using the platform to address #HR and #CompensationPlanning / #TotalRewards use cases, including comp year-end analysis, regulatory tracking, deferred comp, and #diversity and #GenderPayGap. Watch the recording here: https://t.co/VRumg9ihYS"
47,2022-11-07 19:10:43+00:00,GlobalPayAssoc,"New research from ADP reveals that employers' attitudes towards and tangible action to address diversity, equity and inclusion (DE&amp;I) and pay gaps in the workplace are critical considerations for employees. #diversity #inclusion #equity #genderpaygap  
https://t.co/QS8CMLFOvC"
48,2022-11-07 19:01:35+00:00,elenablore,#MaternityPay @UKGovTweets for people who work for services like teaching &amp; NHS or anyone should be more than 3 months. 6 months of no pay…. How are women meant to raise children? #Shocking #Genderpaygap #Sexism #Mothers #Maternitypay @NEUnion why is this allowed?
49,2022-11-07 18:55:45+00:00,vyzkumny,"Ženy jsou ve srovnání s muži nejhůře odměňovány za práci právě ve věku, kdy mají partneři malé děti. Nejvyšší #genderpaygap najdeme ve věkové kategorii 40–44 let a 35–39 let. A to jak celkově, tak na stejné pozici, a to i v případě zahrnutí pouze pracujících na plné úvazky. https://t.co/qQNN8PXjWy"
50,2022-11-07 17:41:00+00:00,HumanTimesNews,"Writing in @thetimes Christine Sepahi, who is on the Tesco Action Group committee, highlights the gender pay gap at leading British supermarkets.  
https://t.co/oBoP8qvx9Z 

#retail #retailers #highstreet #genderpaygap #paygab #HR #HumanResources"
51,2022-11-07 17:22:27+00:00,DrMichaelHein,"In der ""Akademie in der Aula"" an der #Volkshochschule Altenburg spricht Prof. Dr. Karina Becker (@DHGeraEisenach) heute Abend über Ungleichbehandlungen der Geschlechter im Arbeitsleben: vom #GenderPayGap zum #GenderHealthGap. https://t.co/9LoHGd4TqZ"
52,2022-11-07 16:05:57+00:00,WomensBudgetGrp,"📣Are you part of a London-based #Feminist group or org working on poverty, the #GenderPayGap, or the rising #costofliving? 
Sign up to our free training next Tuesday lunchtime to learn how to use data to understand &amp; explain what you're seeing 👇
https://t.co/FdEGGXhCs2"
53,2022-11-07 15:32:14+00:00,mad4_denis,"Today's @BBCWomansHour included powerful discussion on @COP27P &amp; how to address the #genderpaygap. I'd highly encourage any of you who feel, as we do, that these issues are critical to our creating an equal and bright future for all to take a listen:

https://t.co/QY4TdbRAmb"
54,2022-11-07 15:24:05+00:00,celia_cole,Just finishing listening to at once depressing and galvanising 'The Authority Gap' (https://t.co/9OhukmBt8e) and saw this... according to the @fawcettsociety we're approaching the point in the year when women start to work for free due to #genderpaygap https://t.co/YGpoEvCM4N
55,2022-11-07 12:42:03+00:00,netzwerksb,"1192 Euro verdienen Männer monatlich im Schnitt mehr als Frauen. Warum ist die Arbeit von Frauen weniger wert? 
#genderpaygap #Frauen #Arbeit #netzwerksuedbaden 
https://t.co/urVjtLPvVM"
56,2022-11-07 11:22:07+00:00,WomenEd,"@HoyleRosemary @vjofarrell @WomenEdNW Rosemary, thanks for this and please can you help to raise this issue amongst governance. @NGAMedia @NAHTnews @ASCL_UK and #WomenEd wrote this report last year so all the evidence is there to help to address this pernicious #GenderPayGap.  👿👿
https://t.co/tDW17cwJiA"
57,2022-11-07 11:12:20+00:00,WomenEd,"@LisaFathersBF It’s awful, Lisa and new figures for 2021/22 suggest the #GenderPayGap in schools has grown again. 👿👿👿#WomenEd"
58,2022-11-07 11:10:43+00:00,WomenEd,"@vjofarrell @WomenEdNW And afraid the overall #GenderPayGap for 2021/22 has got worse. 

It’s Equal Pay Day in the U.K. on November 20th and we’ll share details then along with @ViviennePorritt’s annual blog on this. 👿👿
@fawcettsociety #WomenEd"
59,2022-11-07 11:07:31+00:00,WomenEd,"@vjofarrell @WomenEdNW Agreed, Victoria. And why we want to support every single woman leader to raise the issue with their senior leaders and governors/trustees and challenge them to bring about change. Using our #GenderPayGap resources will help to do this. 🥳🥳🥳#WomenEd 

https://t.co/nkrHJnO2Oq https://t.co/zpYbts4hKg"
60,2022-11-07 10:30:25+00:00,her_CAREER_de,"""Frauen, die schon nach dem eigenen Schulabschluss von weniger Erwerb ausgehen als Männer, haben zum Teil damit ein ganzes Berufsleben zu kämpfen. "" @merkur_de

#machenistwiewollennurkrasser #gleichechancen #genderpaygap #femaleempowerment  https://t.co/ITryMud0wp"
61,2022-11-07 09:20:00+00:00,GD_Retail_News,"Writing in @thetimes Christine Sepahi, who is on the Tesco Action Group committee, highlights the gender pay gap at leading British supermarkets.  
https://t.co/WUmBNjV1AL 

#retail #retailers #highstreet #genderpaygap #paygab
@Tesco"
62,2022-11-07 07:33:02+00:00,WomensPowerCen,"#Sexo #gender #genderequity #GenderPayGap Past present future merging site makes it clear: #Men &amp; #women obviously look different. Forget #anatomy, they also think and desire differently to men. They cannot be made 'same'. https://t.co/fnPBaXehAC https://t.co/IfjaHTrSxD"
63,2022-11-07 06:02:05+00:00,vjofarrell,Startling comparisons to be seen here in gender pay gap for leadership in schools and academies. I’ll be updating my slide deck from @WomenEdNW unconference with these visuals #genderpaygap #WomenEd @WomenEd https://t.co/Z9zXDF7Aer
64,2022-11-06 22:44:37+00:00,WomenEd,@vjofarrell @WomenEdNW Here are the comparisons between LA Primary HTs /Academies and LA Secondary HTs/Academies.  Quite  a difference per year. #GenderPayGap #WomenEd https://t.co/jxtwRFUo2I
65,2022-11-06 18:23:49+00:00,WomenEd,@vjofarrell @WomenEdNW And it’s an even wider gap in academy schools. 👿👿👿#GenderPayGap #WomenEd
66,2022-11-06 18:20:09+00:00,MarcoNorenberg,"Listen to ""Gleichberechtigte Frauen in der Wirtschaft Teil 2 von 2"" by 360 Grad BR. ⚓ https://t.co/1kYX7izkzi 
#genderpaygap #fraueninführung #betriebsrat #360GradBR #Mitbestimmung"
67,2022-11-06 16:53:04+00:00,vjofarrell,Gender pay gap slide from @WomenEdNW unconference yesterday #genderpaygap @WomenEd #WomenEd https://t.co/rkhuwoLVNN
68,2022-11-06 16:32:10+00:00,advancingyou,"We talk about #genderpaygap but did you know about the #procreationwagegap as explained by @PregnantScrewed? More on my LinkedIn post here👇🏽
https://t.co/zzPSCHksjE Also, here are steps you can take following #MarchOfTheMummies 👉🏽 https://t.co/jIylh58lMW
@Emmapottsphotography https://t.co/4wRkRar3Hb"
69,2022-11-06 14:23:05+00:00,elenablore,Government maternity pay is shocking. Women have babies…. Sexism at its finest. Let’s not pay women for half a year then they have to pay for childcare. #GenderPayGap
70,2022-11-06 13:49:22+00:00,StineEckert,"Globally, #women retire with 74% of the #wealth that men do, on average. This varies across the 39 countries included in the analysis, from 60% to 90%, a Global Gender Wealth Equity report shows.  https://t.co/xfqrkzuzVD #4genderstudies  #wealthgap #genderpaygap #paygap"
71,2022-11-06 10:50:48+00:00,dancrawford85,"From Sunday 20 November, women will effectively be working for free for the remainder of the year due to the #genderpaygap: https://t.co/YkOO50wn2W"
72,2022-11-06 10:30:02+00:00,bronzeriven97,"Bei #feminismus geht es nicht um #gleicheit sondern um die armen frsuen als opfer dar zu stellen. Sieht mann ja daran das beim #genderpaygap nicht die umstände mit einbezogen werden .
Einfach vordern für vieeeeellll weniger arbeit das gleiche geld zu bekommen xddddd"
73,2022-11-06 09:30:13+00:00,GirlsBuzzIndia,"The gender pay gap can be seen everywhere. It also exists in Bollywood, where actors get paid more despite being at the same level of experience as fellow female actresses.
Is it fair? Share your opinions.
#girlsbuzzindia
#genderpaygap #anushkasharma #patricarchy #workingwoman https://t.co/tfJX4x1FKi"
74,2022-11-06 01:34:35+00:00,lisametofox,When the cost of child care is so high it’s not financially worthwhile for the father &amp; mother to do paid work it’s generally the woman who stays home to look after the child. Assisting with child care costs will help all families of young children &amp; help close the #genderpaygap. https://t.co/PCbGwf2tqR
75,2022-11-05 21:10:00+00:00,polley_helen,"The Albanese Government is changing the law to promote job security, help close the gender pay gap, modernise the workplace bargaining system and get wages moving #politas #auspol #genderpaygap #Budget22 @Tony_Burke https://t.co/9HNYBcjAU0"
76,2022-11-05 19:41:01+00:00,payscale,"#TheMotherhoodPenalty is once again in the spotlight. 

Highlighted in our latest #GenderPaygap report, we found that women with children earn $0.77 for each dollar a man with children earns. 

#ClosetheGap #PayEquity (via @Allwork_space) https://t.co/tgFPw8C1ij"
77,2022-11-05 14:27:00+00:00,WomenNC,"New pay transparency laws will help, but they still aren’t enough to eliminate the pay gap. 💵
https://t.co/RWuSKAQOCl
#wagegap #genderpaygap #paygap #genderequality"
78,2022-11-05 13:51:50+00:00,meggerber,"🔥🔥phenomenal talk on #WomenInMedicine by .@drsusan .@sbudeptofmed #inequity #implicitbias #genderpaygap - I feel seen - &amp; yes I have been called “dear” &amp; maligned for not bringing 🧁to school, xtra promotion hurdles, #endmanels #NYACP2022 #IMproud https://t.co/0PgDmpT9g1"
79,2022-11-05 09:43:36+00:00,RoadmapMBA,"when they need it most - especially during times of inflation and recession. 📉😡 

Things need to change! Equal pay for equal work!

#genderequality #genderpaygap #ethnicity #disability"
80,2022-11-05 04:15:33+00:00,Shatterin_glass,"@TheDemocrats @POTUS @VP While @potus &amp; @vp are in court fighting against women, girls, LGBTQ+ persons &amp; our reproductive rights. Costs too much to give women equal rights, huh? Cost women and their families 1.6 trillion per year for #genderpaygap alone. #FraudFear @jaimeharrison https://t.co/gkfjda77Xl"
81,2022-11-04 20:33:26+00:00,SilentInFlames,"@Finstar16 Übrigens: laut Gesetz haben insbesondere Frauen das Recht zu erfahren, was ihre Kollegen im gleich(wertig)en Job verdienen, wenn der Betrieb mindestens 400 Beschäftigte hat. Das sollten Frauen eigentlich immer einfordern. #GenderPayGap"
82,2022-11-04 20:21:59+00:00,Dreday925,What interventions are needed to close this ever widening gap? @BarristerAbi @_lesliethomas QC #GenderPayGap https://t.co/WXJDxjlthn
83,2022-11-04 18:35:33+00:00,Shatterin_glass,"Wow. Even Fox is getting in on the need for #EqualPay. Wonder if Fox is getting ready to call @potus out for blocking and fighting against the #ERA, which will guarantee #EqualityForAll, help address #GenderPayGap, save reproductive rights and more. What're @TheDemocrats doing?! https://t.co/N8FX5iG7nT"
84,2022-11-04 18:18:12+00:00,pearlmeyer,"“For the most effective conversations about the #genderpaygap &amp; #pay transparency, managers should be trained and guided on communicating pay information with employees,” our Beth Florin, told @AgendaWeek.  https://t.co/yI7lQH0bX4 #hr #Compensation https://t.co/8eKgUkMNmk"
85,2022-11-04 17:30:32+00:00,Aspireigen,"SME interested in inclusivity? 
Get in touch to see how we can help. https://t.co/nFF159GvTW

#genderpaygap #genderequality #helpushelpyou #bepartofthechange #inclusion #haveyoursay #businesssupport https://t.co/LLDJ7jxRQN"
86,2022-11-04 17:28:02+00:00,WomensPowerCen,"#Sexo #gender #genderequity #GenderPayGap Past present future merging site makes it clear: #Men &amp; #women obviously look different. Forget #anatomy, they also think and desire differently to men. They cannot be made 'same'. https://t.co/fnPBaXehAC https://t.co/IfjaHTrSxD"
87,2022-11-04 15:41:02+00:00,AAUW,#FactFriday: The #GenderPayGap makes it harder for women to pay off their nearly 2/3 of the nation's #StudentDebt. The inequities are worst for #BlackWomen who graduate with the highest average debt of any group and face a wider pay gap than white women. https://t.co/PtLrJkYP1v https://t.co/IB9qy38vHc
88,2022-11-04 13:29:14+00:00,FEPS_Europe,"""The Covid-19 crisis has unearthed a long pre-existing &amp; much deeper care crisis.
The EU Care Atlas🌍👩‍👧‍👦illustrates the  need to look beyond the mere #GenderPayGap to understand the full extent of gender imbalances""

Read @LaeThissen on @InGenereIt

https://t.co/dYvYo7ksgF"
89,2022-11-04 12:45:18+00:00,IMPACT_Glo,"#4November9h10 ✋2022 is the sixth year of the equal pay movement led by our sister newsletter, @LesGlorieuses. The #genderpaygap has not closed in that time: in 2016, women earned 15.1% less than men; in 2022, 15.8%. https://t.co/kdRKL5wTXw"
90,2022-11-04 12:36:44+00:00,inderjit,"1/2 Shocked to learn from @PJOnline_News that the mean #genderpaygap between male and female pharmacists is 8.3%, compared with 6.5% in April 2021.   Action needs to be taken to support equal pay @rpharms @davidwebb_1 @RichardCattell1 @the_pda 

https://t.co/xyFubhW5SL"
91,2022-11-04 12:11:43+00:00,S_Galimberti,"#genderpaygap 
Come sarebbe bello se la politica si occupasse delle cose serie. Naturalmente ciò vale anche anche per le ""piazze a comando"". https://t.co/EXe9cAlrBL"
92,2022-11-04 08:41:30+00:00,RisksEmerging,"Gender pay gap warning as financial firms fail to deliver https://t.co/wm4S88ZJ4G 
#genderpaygap #emergingrisks #finance #mindthegap #genderpay"
93,2022-11-04 08:21:05+00:00,Aktieninstitut,"Im #Finanzinterview mit Der Aktionär hat Dr. Gerrit Fey darüber gesprochen, wie #Männer und #Frauen an der #Börse investieren. 
#Finanzwissen #GenderPayGap @aktionaer 
👋 LINK zum VIDEO: https://t.co/ktcJMWRokM https://t.co/3pGzSB0SXU"
94,2022-11-04 07:51:52+00:00,BankwestCurtin,"4/ For more on this story read the @abcnews article here👉 https://t.co/OJYre8wAT5

For our latest Gender Equity Insights report with @WGEAgency head here: https://t.co/WqpvxCydk3

#auspol #genderpaygap #genderequality"
95,2022-11-04 05:07:23+00:00,liderke,"#EU Dan jednakih plata. Dan od kada simbolično (statistika kaže) žene do kraja godine rade besplatno. Menjajmo politiku plata, menjajmo položaj žena na tržištu rada i vrednujmo jednako ženski rad!
#equalpayday #genderpaygap"
96,2022-11-04 05:04:51+00:00,CentarMV,"Danas je Evropski  #danjednakihplata 
U proseku je razlika u platama na nivou #EU 14% a kod nas kaže @ravnopravnostRS 11% Razlike u penzijama su još veće. 
Borimo se i dalje za jednake plate za rad iste odgovornosti.

#equalpayday #genderpaygap"
97,2022-11-04 01:41:27+00:00,FionaPearman,"Delighted to be listening to ⁦@debbyblakey⁩ share intel on HESTA’s thoughtful investment strategies, focus on member, community and society and the difference they’re making to women’s financial security 
#GenderEquity
#GenderPayGap https://t.co/wz5b7e3iHL"
98,2022-11-03 22:01:20+00:00,AskWanda,"In this clip from my podcast with David Buckmaster last week, I ask David the ultimate question - what is fair pay and how do we determine it?

https://t.co/KDTEB0O6ft

#whatisfairpay #genderpaygap #outofthecomfortzone #fairpay"
99,2022-11-03 20:48:00+00:00,SheenaPradhan,"I wrote an article toward the end of 2021 that I submitted to a few different publications. The article got picked up, but never went live, so I pulled it recently to self-publish instead.

#genderpaygap"
100,2022-11-03 15:27:04+00:00,epic2030,"📣In case you didn’t make it to last week’s EPIC Regional Conference: #PayTransparency in Asia/Pacific: public policy and company practices, you can catch up here👉https://t.co/4v8f8Ovvyb

United against the #GenderPayGap https://t.co/BoX0jA6ftT"
101,2022-11-03 15:19:49+00:00,LcHoesGroup,"The New Workplace Gender Imbalance:
New data suggests gender and education are the difference between liking and loving your job. But there’s a price to be paid. #genderpaygap https://t.co/Z0jU6OehwV"
102,2022-11-03 14:31:52+00:00,SMJusDEG,"Heute startete unsere gemeinsam mit dem @dgb_sachsen ausgerichtete vierteilige #Workshop|reihe im Rahmen des Modellprojekts Entgeltgleichheit »Gender Pay Gap in #Sachsen«. 
Ziel ist es, den #genderpaygap zu schließen. 
Mehr Infos gibt es unter https://t.co/OeKhsymvz3 https://t.co/Yd40amRf1Q"
103,2022-11-03 13:48:36+00:00,fecknvoters,"@RTENewsAtOne @_TheNMH is running out of #midwives

Still no #genderQuotas in #midwifery by @HMcEntee or @donnellyStephen.  Massive #genderPayGap by @_TheNMH.

Would it not be woke to see @HMcEntee's baby delivered by her #midHusband or male #Doula (Doulo !)."
